Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T005_001,SE_T005_002,SE_T005_003,SE_T005_004,SE_T005_005,SE_T005_006,SE_T005_007,SE_T005_008,SE_T005_009,SE_T005_010,SE_T005_011,SE_T005_012,SE_T005_013,SE_T005_014,SE_T005_015,SE_T005_016,SE_T005_017,SE_T005_018,SE_T005_019,SE_T005_020,SE_T005_021,SE_T005_022,SE_T005_023,SE_T005_024,SE_T005_025,SE_T005_026,SE_T005_027,SE_T009_001,SE_T009_002,SE_T009_003,SE_T009_004,SE_T009_005,SE_T010_001,SE_T010_002,SE_T010_003,SE_T010_004,SE_T010_005,SE_T011_001,SE_T011_002,SE_T011_003,SE_T011_004,SE_T011_005,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T150_001,SE_T150_002,SE_T150_003,SE_T150_004,SE_T150_005,SE_T150_006,SE_T150_007,SE_T150_008,SE_T037_001,SE_T037_002,SE_T037_003,SE_T057_001
421010199001.000000000000000,15000US421010199001,"Block Group 1, Census Tract 199, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 199, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17092,,,,,42,101,,,,19900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,639,319,0,43,19,0,28,17,138,36,38,0,0,0,320,45,24,17,15,46,41,44,19,35,19,15,0,639,163,132,310,34,319,62,45,212,0,320,101,87,98,34,639,253,88,12,0,0,273,13,639,50,15,23,12,0,0,0,0,589,238,65,0,0,0,273,13,402,136,266,112,52,8,0,0,342,214,128,22978
421010199002.000000000000000,15000US421010199002,"Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17093,,,,,42,101,,,,19900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147,1147,530,24,0,63,77,34,56,83,122,13,58,0,0,617,63,0,98,20,80,70,89,65,77,26,0,29,1147,345,240,449,113,530,164,90,218,58,617,181,150,231,55,1147,237,318,0,0,0,530,62,1147,363,58,305,0,0,0,0,0,784,179,13,0,0,0,530,62,688,285,403,223,86,0,0,0,417,276,141,15357
421010199003.000000000000000,15000US421010199003,"Block Group 3, Census Tract 199, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 199, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17094,,,,,42,101,,,,19900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956,956,407,12,0,61,42,105,44,30,0,72,19,10,12,549,41,0,25,8,17,67,153,43,33,121,27,14,956,189,233,331,203,407,115,149,102,41,549,74,84,229,162,956,165,629,0,0,0,98,64,956,607,0,607,0,0,0,0,0,349,165,22,0,0,0,98,64,645,142,503,182,16,0,0,0,427,272,155,20114
421010199004.000000000000000,15000US421010199004,"Block Group 4, Census Tract 199, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 199, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17095,,,,,42,101,,,,19900,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,1338,639,71,4,73,0,166,144,84,26,44,27,0,0,699,79,18,37,59,113,72,157,88,37,20,8,11,1338,341,495,436,66,639,148,310,154,27,699,193,185,282,39,1338,383,611,82,0,0,262,0,1338,568,34,534,0,0,0,0,0,770,349,77,82,0,0,262,0,718,340,378,180,37,0,0,0,642,274,368,17944
421010200001.000000000000000,15000US421010200001,"Block Group 1, Census Tract 200, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 200, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17096,,,,,42,101,,,,20000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,461,258,44,19,4,38,27,2,33,56,23,12,0,0,203,0,0,0,7,77,52,29,16,12,5,5,0,461,112,158,169,22,258,105,29,112,12,203,7,129,57,10,461,2,446,0,4,0,0,9,461,439,2,426,0,4,0,0,7,22,0,20,0,0,0,0,2,245,79,166,81,43,37,18,0,233,186,47,29231
421010200002.000000000000000,15000US421010200002,"Block Group 2, Census Tract 200, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 200, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17097,,,,,42,101,,,,20000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866,866,504,82,21,30,0,100,65,68,69,38,23,8,0,362,0,30,22,19,42,46,71,57,42,18,0,15,866,204,253,345,64,504,133,165,175,31,362,71,88,170,33,866,48,740,0,21,0,42,15,866,809,48,740,0,21,0,0,0,57,0,0,0,0,0,42,15,520,102,418,252,122,48,27,16,354,278,76,22813
421010201011.000000000000000,15000US421010201011,"Block Group 1, Census Tract 201.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 201.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17098,,,,,42,101,,,,20101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,1669,685,0,46,12,51,70,91,108,180,41,73,13,0,984,43,38,48,0,191,143,160,67,84,92,111,7,1669,238,495,640,296,685,109,161,329,86,984,129,334,311,210,1669,68,1503,0,78,0,0,20,1669,1639,38,1503,0,78,0,0,20,30,30,0,0,0,0,0,0,1170,348,822,328,194,27,0,0,583,555,28,17583
421010201012.000000000000000,15000US421010201012,"Block Group 2, Census Tract 201.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 201.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17099,,,,,42,101,,,,20101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189,1189,434,59,22,73,58,0,29,60,0,107,17,9,0,755,226,70,0,0,87,85,97,66,53,30,23,18,1189,508,201,383,97,434,212,29,167,26,755,296,172,216,71,1189,18,1171,0,0,0,0,0,1189,1097,18,1079,0,0,0,0,0,92,0,92,0,0,0,0,0,594,135,459,200,78,11,11,11,360,277,83,23194
421010201013.000000000000000,15000US421010201013,"Block Group 3, Census Tract 201.01, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 201.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17100,,,,,42,101,,,,20101,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167,1167,454,53,34,34,19,48,59,35,46,102,24,0,0,713,11,9,10,6,40,206,153,32,134,65,34,13,1167,176,353,502,136,454,140,107,183,24,713,36,246,319,112,1167,41,1126,0,0,0,0,0,1167,1167,41,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,903,70,833,243,40,0,0,0,524,377,147,11971
421010201021.000000000000000,15000US421010201021,"Block Group 1, Census Tract 201.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 201.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17101,,,,,42,101,,,,20102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,874,395,46,40,12,26,57,30,28,44,79,33,0,0,479,45,13,0,0,80,95,74,85,57,11,19,0,874,182,262,367,63,395,124,87,151,33,479,58,175,216,30,874,8,834,0,0,6,26,0,874,848,8,834,0,0,6,0,0,26,0,0,0,0,0,26,0,555,168,387,182,88,23,0,0,492,423,69,38419
421010201022.000000000000000,15000US421010201022,"Block Group 2, Census Tract 201.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 201.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17102,,,,,42,101,,,,20102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,497,216,23,47,0,0,14,26,46,0,60,0,0,0,281,43,32,0,0,22,77,35,12,36,6,6,12,497,145,139,189,24,216,70,40,106,0,281,75,99,83,24,497,0,370,0,0,0,0,127,497,452,0,370,0,0,0,0,82,45,0,0,0,0,0,0,45,316,26,290,168,25,0,0,0,233,146,87,30870
421010201023.000000000000000,15000US421010201023,"Block Group 3, Census Tract 201.02, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 201.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17103,,,,,42,101,,,,20102,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,976,432,86,11,21,11,51,68,69,53,31,8,13,10,544,48,21,81,14,51,33,113,45,70,61,7,0,976,293,203,381,99,432,129,119,153,31,544,164,84,228,68,976,0,976,0,0,0,0,0,976,930,0,930,0,0,0,0,0,46,0,46,0,0,0,0,0,581,162,419,226,83,19,0,0,373,225,148,28059
421010201024.000000000000000,15000US421010201024,"Block Group 4, Census Tract 201.02, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 201.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17104,,,,,42,101,,,,20102,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,736,407,29,0,54,10,85,0,18,114,74,23,0,0,329,0,0,11,0,31,7,45,48,64,63,42,18,736,104,123,363,146,407,93,85,206,23,329,11,38,157,123,736,0,736,0,0,0,0,0,736,727,0,727,0,0,0,0,0,9,0,9,0,0,0,0,0,516,39,477,226,60,26,0,0,276,262,14,46528
421010202001.000000000000000,15000US421010202001,"Block Group 1, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17105,,,,,42,101,,,,20200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814,814,427,15,108,0,21,0,28,81,91,52,31,0,0,387,14,12,11,11,68,27,93,98,26,27,0,0,814,192,123,441,58,427,144,28,224,31,387,48,95,217,27,814,14,793,0,0,0,0,7,814,661,7,647,0,0,0,0,7,153,7,146,0,0,0,0,0,554,181,373,119,26,26,0,0,265,170,95,13750
421010202002.000000000000000,15000US421010202002,"Block Group 2, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17106,,,,,42,101,,,,20200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,448,191,24,17,0,0,22,59,0,52,17,0,0,0,257,23,0,0,0,25,28,90,0,71,20,0,0,448,64,134,230,20,191,41,81,69,0,257,23,53,161,20,448,0,448,0,0,0,0,0,448,448,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,337,87,250,150,13,13,0,0,190,168,22,13470
421010202003.000000000000000,15000US421010202003,"Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17107,,,,,42,101,,,,20200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,340,186,0,0,0,0,0,0,45,0,93,0,0,48,154,0,0,0,0,0,0,0,0,0,101,0,53,340,0,0,138,202,186,0,0,138,48,154,0,0,0,154,340,0,340,0,0,0,0,0,340,340,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,340,101,239,77,0,0,0,0,138,138,0,19844
421010202004.000000000000000,15000US421010202004,"Block Group 4, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17108,,,,,42,101,,,,20200,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,704,236,19,0,0,0,23,25,0,91,28,0,29,21,468,0,0,50,0,54,23,57,89,25,139,0,31,704,69,125,290,220,236,19,48,119,50,468,50,77,171,170,704,95,609,0,0,0,0,0,704,704,95,609,0,0,0,0,0,0,0,0,0,0,0,0,0,558,135,423,74,0,0,0,0,182,134,48,25611
421010202005.000000000000000,15000US421010202005,"Block Group 5, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17109,,,,,42,101,,,,20200,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,868,421,39,46,46,70,0,0,69,22,45,0,0,84,447,52,33,0,0,46,75,36,21,84,0,32,68,868,286,121,277,184,421,201,0,136,84,447,85,121,141,100,868,54,814,0,0,0,0,0,868,868,54,814,0,0,0,0,0,0,0,0,0,0,0,0,0,536,51,485,189,0,0,0,0,309,177,132,28500
421010202006.000000000000000,15000US421010202006,"Block Group 6, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 6, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17110,,,,,42,101,,,,20200,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184,1184,624,30,0,0,32,15,91,86,137,111,2,93,27,560,30,0,28,28,109,0,45,148,60,48,64,0,1184,148,215,587,234,624,62,106,334,122,560,86,109,253,112,1184,53,1122,0,8,0,0,1,1184,1171,41,1122,0,8,0,0,0,13,12,0,0,0,0,0,1,912,258,654,254,56,0,0,0,396,317,79,18040
421010203001.000000000000000,15000US421010203001,"Block Group 1, Census Tract 203, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 203, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17111,,,,,42,101,,,,20300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189,1189,640,27,0,44,54,81,59,127,86,97,56,9,0,549,46,29,65,11,47,71,25,105,80,49,12,9,1189,276,258,520,135,640,125,140,310,65,549,151,118,210,70,1189,35,1104,0,0,0,40,10,1189,1145,31,1085,0,0,0,19,10,44,4,19,0,0,0,21,0,785,167,618,161,75,33,28,0,573,407,166,27900
421010203002.000000000000000,15000US421010203002,"Block Group 2, Census Tract 203, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 203, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17112,,,,,42,101,,,,20300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717,1717,848,90,63,63,71,123,45,77,76,162,41,30,7,869,17,81,67,18,141,115,56,134,159,36,30,15,1717,470,424,664,159,848,287,168,315,78,869,183,256,349,81,1717,27,1494,18,0,0,145,33,1717,1567,27,1494,0,0,0,13,33,150,0,0,18,0,0,132,0,983,170,813,407,94,31,0,0,674,539,135,24219
421010204001.000000000000000,15000US421010204001,"Block Group 1, Census Tract 204, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 204, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17113,,,,,42,101,,,,20400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696,696,306,60,120,13,32,27,3,23,0,28,0,0,0,390,14,0,32,31,34,63,41,31,80,12,0,52,696,302,127,203,64,306,225,30,51,0,390,77,97,152,64,696,0,638,23,0,0,0,35,696,696,0,638,23,0,0,0,35,0,0,0,0,0,0,0,0,333,74,259,131,27,0,0,0,174,140,34,24087
421010204002.000000000000000,15000US421010204002,"Block Group 2, Census Tract 204, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 204, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17114,,,,,42,101,,,,20400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,719,347,15,40,0,22,30,0,75,18,52,86,9,0,372,27,13,48,0,23,37,51,79,53,40,0,1,719,165,90,328,136,347,77,30,145,95,372,88,60,183,41,719,1,676,0,1,0,41,0,719,608,1,606,0,1,0,0,0,111,0,70,0,0,0,41,0,501,102,399,115,8,0,0,0,238,174,64,17222
421010204003.000000000000000,15000US421010204003,"Block Group 3, Census Tract 204, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 204, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17115,,,,,42,101,,,,20400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,622,239,36,35,3,0,4,26,2,58,54,21,0,0,383,48,0,33,12,53,40,65,52,41,39,0,0,622,167,123,272,60,239,74,30,114,21,383,93,93,158,39,622,14,592,0,0,0,0,16,622,622,14,592,0,0,0,0,16,0,0,0,0,0,0,0,0,398,76,322,119,22,0,0,0,351,260,91,33462
421010204004.000000000000000,15000US421010204004,"Block Group 4, Census Tract 204, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 204, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17116,,,,,42,101,,,,20400,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,594,336,25,21,0,11,63,33,51,40,66,26,0,0,258,12,0,0,0,39,0,47,60,30,52,18,0,594,69,135,294,96,336,57,96,157,26,258,12,39,137,70,594,22,572,0,0,0,0,0,594,573,22,551,0,0,0,0,0,21,0,21,0,0,0,0,0,423,21,402,99,16,0,0,0,265,232,33,22663
421010205001.000000000000000,15000US421010205001,"Block Group 1, Census Tract 205, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 205, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17117,,,,,42,101,,,,20500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673,1673,855,20,43,98,35,104,157,93,97,117,70,12,9,818,0,60,72,62,15,143,95,164,83,73,44,7,1673,390,419,649,215,855,196,261,307,91,818,194,158,342,124,1673,27,1602,13,0,0,21,10,1673,1673,27,1602,13,0,0,21,10,0,0,0,0,0,0,0,0,1164,193,971,359,38,29,0,0,698,404,294,23750
421010205002.000000000000000,15000US421010205002,"Block Group 2, Census Tract 205, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 205, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17118,,,,,42,101,,,,20500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,1086,563,0,44,82,0,39,59,89,90,86,44,21,9,523,0,9,86,0,17,36,42,97,118,50,37,31,1086,221,151,522,192,563,126,98,265,74,523,95,53,257,118,1086,104,833,0,72,0,0,77,1086,1050,104,797,0,72,0,0,77,36,0,36,0,0,0,0,0,809,143,666,228,86,43,0,0,422,379,43,26375
421010206001.000000000000000,15000US421010206001,"Block Group 1, Census Tract 206, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 206, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17119,,,,,42,101,,,,20600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664,1664,758,59,5,63,11,116,113,109,67,123,53,35,4,906,44,6,36,18,206,150,79,107,59,102,61,38,1664,242,585,544,293,758,138,229,299,92,906,104,356,245,201,1664,772,570,14,194,0,52,62,1664,1577,736,564,14,194,0,17,52,87,36,6,0,0,0,35,10,1100,98,1002,732,610,367,137,40,763,725,38,34688
421010207001.000000000000000,15000US421010207001,"Block Group 1, Census Tract 207, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 207, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17120,,,,,42,101,,,,20700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565,1565,652,33,19,24,8,226,128,70,69,26,37,0,12,913,31,32,14,5,396,199,14,97,51,47,0,27,1565,166,949,327,123,652,84,354,165,49,913,82,595,162,74,1565,1226,137,0,154,5,31,12,1565,1484,1176,137,0,154,5,0,12,81,50,0,0,0,0,31,0,777,0,777,711,571,311,120,40,945,835,110,59301
421010207002.000000000000000,15000US421010207002,"Block Group 2, Census Tract 207, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 207, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17121,,,,,42,101,,,,20700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,1037,395,98,15,29,0,0,111,84,24,22,12,0,0,642,45,14,0,0,0,172,149,20,97,27,51,67,1037,201,283,396,157,395,142,111,130,12,642,59,172,266,145,1037,857,53,0,57,0,0,70,1037,979,799,53,0,57,0,0,70,58,58,0,0,0,0,0,0,836,106,730,647,435,213,56,0,660,636,24,55859
421010207003.000000000000000,15000US421010207003,"Block Group 3, Census Tract 207, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 207, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17122,,,,,42,101,,,,20700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1495,790,181,15,0,0,93,151,132,39,117,26,36,0,705,15,18,0,0,71,266,123,103,17,26,66,0,1495,229,581,531,154,790,196,244,288,62,705,33,337,243,92,1495,1349,40,0,35,0,51,20,1495,1387,1292,40,0,35,0,0,20,108,57,0,0,0,0,51,0,1102,65,1037,815,622,317,166,23,920,818,102,58563
421010207004.000000000000000,15000US421010207004,"Block Group 4, Census Tract 207, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 207, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17123,,,,,42,101,,,,20700,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578,1578,955,0,0,80,10,136,334,108,51,155,47,20,14,623,0,38,0,54,30,153,72,110,122,34,8,2,1578,182,653,618,125,955,90,470,314,81,623,92,183,304,44,1578,794,531,0,94,0,0,159,1578,1487,722,531,0,94,0,0,140,91,72,0,0,0,0,0,19,1230,135,1095,806,505,219,32,1,860,812,48,47171
421010208001.000000000000000,15000US421010208001,"Block Group 1, Census Tract 208, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 208, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17124,,,,,42,101,,,,20800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586,1586,696,11,0,0,30,136,250,59,113,47,12,38,0,890,0,13,0,0,295,257,25,129,41,52,60,18,1586,54,938,414,180,696,41,386,219,50,890,13,552,195,130,1586,672,637,0,240,0,10,27,1586,1531,659,611,0,240,0,0,21,55,13,26,0,0,0,10,6,1101,106,995,896,718,370,66,28,950,866,84,32283
421010208002.000000000000000,15000US421010208002,"Block Group 2, Census Tract 208, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 208, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17125,,,,,42,101,,,,20800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,610,252,32,14,17,0,60,27,0,34,14,41,6,7,358,7,13,0,6,81,125,34,5,41,15,9,22,610,89,293,128,100,252,63,87,48,54,358,26,206,80,46,610,423,121,0,60,0,0,6,610,587,410,121,0,50,0,0,6,23,13,0,0,10,0,0,0,380,0,380,352,305,107,38,0,315,273,42,56779
421010209001.000000000000000,15000US421010209001,"Block Group 1, Census Tract 209, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 209, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17126,,,,,42,101,,,,20900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,755,409,25,0,23,20,60,104,65,28,68,16,0,0,346,65,0,11,0,21,86,54,22,51,9,7,20,755,144,271,288,52,409,68,164,161,16,346,76,107,127,36,755,734,14,0,0,0,0,7,755,737,716,14,0,0,0,0,7,18,18,0,0,0,0,0,0,530,37,493,348,218,91,27,12,441,419,22,69904
421010209002.000000000000000,15000US421010209002,"Block Group 2, Census Tract 209, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 209, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17127,,,,,42,101,,,,20900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,810,442,134,0,0,0,29,96,79,8,44,32,20,0,368,64,27,0,0,10,114,66,24,27,17,19,0,810,225,249,248,88,442,134,125,131,52,368,91,124,117,36,810,677,10,0,0,0,123,0,810,682,672,10,0,0,0,0,0,128,5,0,0,0,0,123,0,546,34,512,328,245,83,0,0,467,446,21,69125
421010209003.000000000000000,15000US421010209003,"Block Group 3, Census Tract 209, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 209, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17128,,,,,42,101,,,,20900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,684,316,15,0,0,0,81,143,21,34,0,22,0,0,368,0,0,0,0,128,148,22,6,16,21,6,21,684,15,500,99,70,316,15,224,55,22,368,0,276,44,48,684,553,67,0,49,0,0,15,684,676,553,59,0,49,0,0,15,8,0,8,0,0,0,0,0,460,0,460,307,293,108,50,22,572,556,16,41733
421010209004.000000000000000,15000US421010209004,"Block Group 4, Census Tract 209, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 209, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17129,,,,,42,101,,,,20900,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,683,415,10,0,0,0,28,332,7,9,12,9,0,8,268,0,0,0,0,72,88,40,25,14,14,7,8,683,10,520,107,46,415,10,360,28,17,268,0,160,79,29,683,619,46,0,0,0,10,8,683,654,600,46,0,0,0,0,8,29,19,0,0,0,0,10,0,573,58,515,373,269,71,25,16,559,539,20,63869
421010210001.000000000000000,15000US421010210001,"Block Group 1, Census Tract 210, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 210, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17130,,,,,42,101,,,,21000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,901,468,50,10,0,12,74,71,44,78,44,73,12,0,433,13,0,0,0,6,69,34,96,112,81,0,22,901,85,220,408,188,468,72,145,166,85,433,13,75,242,103,901,726,59,37,0,0,0,79,901,901,726,59,37,0,0,0,79,0,0,0,0,0,0,0,0,736,61,675,327,308,129,23,12,567,567,0,73824
421010210002.000000000000000,15000US421010210002,"Block Group 2, Census Tract 210, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 210, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17131,,,,,42,101,,,,21000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495,495,247,0,31,0,0,26,61,27,26,37,26,13,0,248,0,0,0,0,57,100,14,37,14,13,0,13,495,31,244,155,65,247,31,87,90,39,248,0,157,65,26,495,465,14,0,0,0,0,16,495,482,452,14,0,0,0,0,16,13,13,0,0,0,0,0,0,381,23,358,266,178,41,13,13,364,357,7,
